,document_ref,company_name,filing_date,date_str,filing_type,neg_text,uncert_text,pos_text
87,0001065088-14-000154,EBAY,20141015,2014-10-15,8-K,bad break closed closing closure collapse conciliation conciliations crisis cut delinquency deter difficult disclosing divest divestiture divestitures downturn easing erred fined forego fraud ill impair impairment lapse late lie limitation limitations litigation lose losing loss losses lying miss missed poses quit restructuring sever taint,approximate approximately assume assumes assumption assumptions believe believes could depend dependent differ fluctuation fluctuations hidden intangible intangibles may nearly predict predicted recalculate revise revised risk risks uncertain uncertainties vary varying,able achieve achieved benefit easier easily effective enable enabled enables enhance enhancing exclusive gain gained gains good improve improved improving innovation innovations leadership opportunities profitably satisfy stability strong success successful successfully win
88,0001065088-12-000003,EBAY,20120118,2012-01-18,8-K,break closed collapse conciliation conciliations crisis cut delinquency deter difficult divest divested divestiture divestitures downturn easing erred fined forego fraud ill impair impairment lapse late lie limitation limitations litigation lose loss losses miss missed negative negatively poses quit restructuring sever taint,approximate approximately assume assumes assumption assumptions believe believes could depend dependent differ exposure fluctuation fluctuations hidden intangible intangibles may nearly predict predicted risk risks uncertain uncertainties vary varying,able achieve benefit easily effective enable enables enabling enhance enhancement enhancements excellent gain gains good improve improved innovation innovative leadership positive positively profitably satisfy stability stable strong stronger success successful successfully win
89,0001193125-11-323201,EBAY,20111128,2011-11-28,8-K,absence adverse against allege alleged arrears bankrupt bankruptcy breach breached break caution cautionary cease ceased ceases ceasing claiming claims closed closure concern conciliation conflict contested contrary counterclaim cut damage damages decline declined declines default defect defects defer delay delayed delinquent denies deter detract disadvantage disadvantageous disadvantages disapprove disavow disclose disclosed dishonor dismiss dismissed disproportion disproportionate dispute disputes disregard disregarding dissolution doubt easing encumber encumbering encumbrance encumbrances enjoin erred erring error exculpatory expose fail failed failing fails failure fault faults fined force forced forcing forego fraud fraudulent harm idle ignoring ill illegal impair impaired impairment inability inaccurate incapable incident incomplete inconsistency inconsistent incorrect indefeasibly infringe infringement infringes injunction injunctions insolvency interfere interrupt interruption invalid invalidate invalidated invalidity investigation lack lapse lapsed late laundering lie limitation limitations liquidate liquidation liquidator litigation lose losing loss losses lying malpractice misconduct mislead misleading miss missed misstate misstatement moratorium negative negligence noncompliance nonpayment objection obsolete omission omissions omit omits omitted oppose opposed overage penalties penalty pled poses postpone postponed preclude prejudice prosecute prosecuted protest punitive purport purported purportedly purporting purports question quit refusal refuse reject reparation repudiate resign resignation restate restated restructuring revoke revokes sever solvency strain subpoena sue sued sues suffer suffered suing suspend suspended terminate terminated terminates termination terminations threat threaten threatened unable unavailability unemployment unfunded unintended unlawful unpaid unreasonably unrecovered unreimbursed unsatisfied usurious violate violates violation,anticipate anticipated appear appearing approximate approximately arbitrary assume assumed assumes assuming assumption assumptions believe believed conditional conditionally contingency contingent could depend dependent differ doubt exposure fluctuating fluctuation fluctuations intangible may maybe might pending possible precaution precautionary presume presumed revise revised risk risks tending unknown variable varied,able achieve achieved adequately advances advantage advantageous advantages assuring beneficial beneficially benefit benefited best conclusive conclusively confident desirable diligent diligently effective enable enhance enhancement exclusive favorable gain gains good great greater greatest honor improve improvement improvements leading opportunity perfect perfected progress satisfaction satisfactory satisfied satisfies satisfy succeed succeeding success win
90,0001065088-11-000025,EBAY,20111019,2011-10-19,8-K,against break closed collapse conciliation conciliations cut delinquency deter difficult divest divested divestiture divestitures easing erred fined forego fraud ill impair impairment lapse late lie limitation limitations litigation lose loss losses miss missed poses quit restructuring sever taint,almost approximate approximately assume assumes assumption assumptions believe believes could depend dependent differ exposure fluctuation fluctuations hidden intangible intangibles may nearly predict predicted risk risks uncertain uncertainties vary varying,able achieve benefit easily effective enable enables enabling enhance gain gains good improve improved improvement improvements innovation leadership positive positively profitably satisfy stability strength strengthen strengthened strong success successful successfully surpass surpassed win
91,0001065088-13-000056,EBAY,20130417,2013-04-17,8-K,break closed collapse conciliation conciliations crisis cut delinquency deter difficult divest divested divestiture divestitures downturn easing erred fined forego fraud ill impair impairment lapse late lie limitation limitations litigation lose loss losses miss missed poses quit restructuring sever taint,almost approximate approximately assume assumes assumption assumptions believe believes could depend dependent differ exposure fluctuation fluctuations hidden intangible intangibles may nearly predict predicted recalculate risk risks uncertain uncertainties vary varying,able benefit easier easily effective enable enabled enables enabling enhance gain gained gains good improve improvement improvements innovation leadership opportunities profitably satisfy stability strong success successful successfully surpass surpassing win
92,0001065088-17-000003,EBAY,20170125,2017-01-25,8-K,break closed closing closure collapse conciliation conciliations crisis cut defer deter difficult disclosing discontinue discontinued divest divestiture divestitures downturn easing erred fined forego ill impair impairment lapse late lie limitation limitations litigation lose losing loss losses lying miss poses quit restructuring sever taint,approximate approximately assume assumes assumption assumptions believe believes could depend dependent differ exposure fluctuation fluctuations hidden intangible may predict predicted recalculate risk risks uncertain uncertainties vary varying,able achieve achieved advancing benefit effective empower empowering enable enabled enhance gain gains good great invent inventor leading opportunity progress satisfy stability strength strong success successful successfully vibrant win
93,0001065088-16-000279,EBAY,20160318,2016-03-18,8-K,absence against allege alleged alleging breach breached breaches break cancel cease ceased ceases challenge challenges closed closing closure closures collapse concern conflict contested contrary criminal cut damage damages defect defective defects defend defending deficiencies destroy destroyed destruction deter disclose disclosed disclosing disinterested disqualification disqualified disregard disregarded doubt erred fail fails failure false fined fines force forced forego fraud harm ill illegal improper inability inadvertent incident intentional invalid invalidate lack lapse late lie limitation limitations lose losing loss lost lying misconduct mislead misleading miss objecting omission omit omits oppose opposed penalties plea pleas pled poses posing postpone postponement prejudice question questions quit recall recalled reject resign resignation resignations restate restated revocation revocations revoke revoked stolen sue sued suffer suffered termination terminations threat threaten threatened unable violate violation volatility,appear appearing appears assume believe believed believes could depend dependence dependent differ doubt hidden may might pending possible risk variation variations volatility,able advancement beneficial beneficially benefit best conclusive desired effective empower exclusive gain gains good great greater highest leading loyal opportunity pleasure resolve satisfactory satisfy satisfying solves succeed succeeding success win
94,0001193125-15-240245,EBAY,20150630,2015-06-30,8-K,absence accident accidental adversarial adverse adversely against allegation allegations allege alleged allegedly alleging anticompetitive antitrust bad bankrupt bankruptcies bankruptcy bans barrier barriers breach breaches breaching break burden burdens burdensome cancel canceled cancellation cancellations cancelled catastrophic cease censure challenge challenged challenges circumvent claiming claims clawback closed closing closure closures coercive complain complaint complaints complicate complicated concern concerns conciliation conflict conflicting conflicts confront confusing confusingly contend contested contrary controversial controversies controversy convict conviction corrupt corruption costly counterclaim counterclaims crime criminal criminals crisis critical crucial curtail cut cyberattack cyberattacks damage damages deceiving decline declines declining defamation default defaults defect defects defend defendant defending defer deficiencies degradation degrade delay delayed delaying delays delinquencies delinquency denial denied denies destroy destroyed deter deterring detriment detrimental difficult difficulties difficulty diminish diminution disadvantage disadvantages disagree disagreement disagreements disagrees disapprove disapproved disaster disasters disclaim disclaims disclose disclosed disclosing discontinuation discontinue discontinued discontinuing discourage discouraging dishonest dishonesty disinterested dismiss dismissal dispose dispute disputes disregard disregarded disrupt disrupted disruption disruptions disrupts dissatisfaction dissolution distress diversion divert divest divested divestiture divestitures downtime downturn easing embargo embargoes embezzle embezzlement encroach encroachment encumbrance erode erred erring erroneous error errors excessive exculpation exploit expose exposed fail failed fails failure failures fault faults felony fictitious fined fines force forced forego forfeit forfeited forfeiture forfeitures fraud frauds fraudulent frivolous frustrate frustrated halt harm harmed harming hinder hindered hostile ill illegal illicit impair impaired impairing impairment impediment impediments imperative impossible impractical improper improperly inability inaccurate inaction inactions inadequate inadvertent inadvisable inappropriate inappropriately incapacity incident incidents incomplete inconsistencies inconsistent inconsistently inconvenient incorrect incorrectly indict indictment ineffective inefficiencies infringe infringed infringement infringing inhibited injunction injunctions inquiry insolvency insolvent instability insufficient insurrection insurrections intentional interfere intermittent interrupt interruption interruptions invalid invalidate invalidated investigation investigations irregular irregularities irreparable jeopardize jeopardized lack lacked lag lapse lapses late laundering lie limitation limitations liquidate liquidated liquidation litigate litigation lockout lockouts lose losing loss losses lost lying malfunction malfunctions misappropriate misappropriating misappropriation misconduct mislead misleading misrepresent misrepresentation miss misstate misstatement misuse negative negatively negligence nondisclosure nonpayment nonperformance objection objections obsolete omission omissions omit omitted onerous opportunistic oppose outage outages overage penalties penalty persist persistent plaintiff plaintiffs plea pleas pled poses posing preclude prejudice prejudiced pressing preventing problem problems prolong prolonged prosecute prosecuting prosecution punitive purport purported purports question questions quit recall recalls recession reckless recklessness redress refusal reject rejected rejects relinquish reparation resign resignation resignations resigned resigns restate restated restatement restructure restructuring restructurings revoke risky sabotage scrutiny secrecy sever severe severely severity slow solvency standstill stoppage stoppages strain stress stringent subjecting subpoena sue sued sues suffer suffered suing susceptible suspend suspended suspending taint tense terminate terminated terminates terminating termination terminations threat threaten threatened threats tightening turmoil unable unacceptably unanticipated unauthorized unavailability unavailable unavoidable uncollectible uncover uncovered undue unemployment unfair unfairly unfavorable unforeseen uninsured unliquidated unpaid unpredictable unreasonably unreliable unresolved unrest unsatisfactory unsuccessful untruth unwilling vandalism verdict violate violated violates violation violations volatility vulnerabilities vulnerable weak weaken weakened weakening worse worsen worsening wrong wrongdoing wrongful,almost anticipate anticipated anticipates apparent appear appearing approximate approximately approximates approximating assume assumed assumes assuming assumption assumptions believe believed believes conditional conditionally confusing confusingly contingencies contingent could depend dependence dependencies dependent depending depends differ differed differing differs exposure exposures fluctuate fluctuation fluctuations indefinite indefinitely indeterminate instability intangible intangibles likelihood may might nearly pending perhaps possibility possible possibly predict predicted prediction predictions predicts preliminary presume presumed presumption probability probable reassess reexamination revise risk risks risky sometime sometimes speculative tending uncertain uncertainties uncertainty undesignated unknown unpredictable unsettled unusual unusually variability variable variance variances variation variations varied varies vary varying volatility,able accomplish accomplished achieve achieved achievement achieving adequately advances advantage advantages assure attain attainment attractive attractiveness beneficial beneficially benefit benefited benefitted best better conclusive conclusively confident constructive constructively desirable desired easily easy effective efficiencies efficiency efficient efficiently enable enabled enables enabling encouraged encouragement encourages encouraging enhance enhanced enhancing enjoy enjoyed excited exclusive exclusively exemplary favorable favorably friendly gain gaining gains good great greater greatest highest honor honored honoring impress improve improved improvement improvements improving incredibly innovate innovation innovations innovative innovator integrity invent invention inventions inventor inventors leadership leading loyal meritorious opportunities opportunity perfect perfected pleasure popular positive profitability profitable profitably progress resolve reward satisfaction satisfactorily satisfactory satisfied satisfies satisfy satisfying solving stability stable strength strengthen strengthened strengthening strong stronger succeed success successful successfully superior tremendous valuable win
95,0001193125-11-030809,EBAY,20110210,2011-02-10,8-K,break conciliation cut divest divestiture divestitures downturn easing fined ill late lie litigation miss taint,anticipate anticipated approximate approximately assume assumes assumption assumptions believe could differ fluctuation fluctuations may predict predicted risk risks uncertain uncertainties vary varying,able achieve best confident easily enable enabled enables innovation leading profitable profitably satisfy stability strong win
96,0001181431-12-021164,EBAY,20120402,2012-04-02,8-K,adverse against breach break cancel crime cut deter doubt embezzle embezzlement fail failure felony fined forfeit fraud ill impair impairment incapacity involuntarily late lie misappropriation misconduct miss poses quit revoking sever terminate terminated termination,assuming doubt may,able achieve achievement benefit confident effective excited gain gains leading satisfy tremendous win
97,0001181431-12-026755,EBAY,20120501,2012-05-01,8-K,break cut ill lie miss,assume assumed,able satisfy win
98,0001065088-17-000015,EBAY,20170420,2017-04-20,8-K,break closure collapse crisis cut divest divestiture divestitures downturn easing lapse lie litigation miss poses taint,appear appeared appearing assume assumes assumption assumptions could differ exposure fluctuation fluctuations hidden may predict predicted risk risks uncertain uncertainties vary varying,able achieve achieved benefit satisfy stability success successful successfully win
99,0001193125-18-183512,EBAY,20180604,2018-06-04,8-K,break cut fined lie lying miss,depend dependent revise revised,able gain gains satisfy success win
