,ticker,date,neg_text,uncert_text,pos_text,price_prior,price_0,price_1,price_3,price_7,p_p_n,p_0_n,Total,Buys,Holds,Sells,Rating,Target Px
82,aapl,2018-05-01,break closure collapse cut defer disaster disasters disrupt disruption disruptions erred error fail failure failures fined ill infringe infringed interrupt interruption interruptions lapse late lie limitation lose loss losses lying miss poses problem problems quit sue sued sues taint unauthorized unfavorable,approximate approximately assume assumes contingencies could depend dependency differ exposure fluctuation fluctuations hidden may revise revised risk risks uncertain uncertainties,able benefit best better breakthrough confident efficient efficiently empower favorable great greater happy innovation innovations invent inventor revolutionize revolutionized satisfy strong win,162.15682983398438,165.9247283935547,173.2544708251953,180.37814331054688,186.47152709960938,180.37814331054688,181.68316650390625,45.0,28.0,17.0,0.0,4.244,193.88
83,aapl,2018-05-07,against allegation allegations allege alleged alleging antitrust artificially barred breach breached breaches break claims complain complaint complaints concern concerns conspiracy conspire conspired critical cut damage damages defend defendant defendants deficiencies denied deny denying deter difficult difficulties disclose dismiss dismissal dismissed dispose dispute disputes distract distracting distraction easing erred escalate escalated fail failed fails failure failures fined firing flaw force forego harm harmed idle ill impair investigate investigating investigation late lie litigate litigation lose loss losses lying miss missed objection omission omissions plaintiff plaintiffs poses prejudice prosecute prosecution protracted punitive purport purported question questions quit relinquish relinquished retaliatory sever sue sued sues suffer suffered suspect suspected taint terminate terminated unable unjust violate violated violating violation violations voiding wrong wrongdoing,appear believe believes contingent could depend dependent may might pending possible preliminary reconsider revise revised risk risks uncertain uncertainty unknown,able beneficial benefit best desirable efficiency enable gain gained gains good progress resolve satisfy strength success win,180.37814331054688,181.68316650390625,182.55645751953125,186.47152709960938,185.3584747314453,181.68316650390625,182.55645751953125,46.0,28.0,18.0,0.0,4.217,195.47
84,aapl,2018-05-08,break cut fined lie lying miss objection objections,revise revised,able satisfy win,181.68316650390625,182.55645751953125,183.84185791015625,185.7623291015625,184.18630981445312,187.0625457763672,187.43682861328125,46.0,28.0,18.0,0.0,4.217,195.33
85,aapl,2018-07-31,break closure collapse cut defect defects defer disaster disasters dispute disputes disrupt disruption disruptions erred error fail failure failures fined ill infringe infringed interrupt interruption interruptions lapse late lie limitation lose loss losses lying miss poses quit sue sued sues taint unauthorized unfavorable,almost approximate approximately assume assumes contingencies could depend dependency differ exposure fluctuation fluctuations hidden may revise revised risk risks uncertain uncertainties,able benefit best better breakthrough confident empower excited favorable innovation innovations invent inventor revolutionize revolutionized satisfy strong win,187.0625457763672,187.43682861328125,198.478759765625,204.87144470214844,205.74810791015625,216.3345184326172,219.65576171875,45.0,27.0,18.0,0.0,4.2,203.71
86,aapl,2018-11-01,break breaking closure collapse cut defect defects defer disaster disasters dispute disputes disrupt disruption disruptions erred error fail failure failures fined ill infringe infringed interrupt interruption interruptions lapse late lie limitation lose loss losses lying miss poses quit sue sued sues taint unauthorized unfavorable,almost approximate approximately assume assumes contingencies could depend dependency differ exposure fluctuation fluctuations hidden may revise revised risk risks uncertain uncertainties,able achieve achieved advancement advancements benefit best better breakthrough confident empower favorable innovation innovations invent inventor revolutionize revolutionized satisfy strong strongest tremendous win,216.3345184326172,219.65576171875,205.08583068847656,201.4186553955078,192.5991058349609,156.46383666992188,156.64236450195312,49.0,31.0,16.0,2.0,4.163,237.32
87,aapl,2019-01-02,adversity break challenge challenges challenging collapse contraction cut decline declining defect defects difficult disappoint disappointing disaster disasters dispute disputes disrupt disruption disruptions erring error fail failure failures fined ill infringe infringed interrupt interruption interruptions lapse late lie limitation loss losses lying miss poses recall sever shortfall slow strain strained sue sued sues taint unauthorized unfavorable weak weakness,almost anticipate anticipated appear appeared approximate approximately assume assumes believe could depend dependency differ exposure fluctuation fluctuations hidden may predict predicted preliminary revise revised risk risks somewhat uncertain uncertainties uncertainty,able achieve advantage best better breakthrough confident creative creativity empower enjoy excited favorable gain great greater improve innovate innovates innovation innovations innovative invent inventor loyal popular profitability progress progressed revolutionize revolutionized satisfaction satisfy strength strong vibrant win,156.46383666992188,156.64236450195312,141.03964233398438,146.73318481445312,151.05792236328125,155.03549194335938,153.4285888671875,49.0,26.0,21.0,2.0,3.98,208.34
88,aapl,2019-01-29,break closure collapse cut decline declined defect defects disappoint disappointing disaster disasters dispute disputes disrupt disruption disruptions erred error fail failure failures fined ill infringe infringed interrupt interruption interruptions lapse late lie limitation lose loss losses lying miss poses quit sue sued sues taint unauthorized unfavorable,approximate approximately assume assumes contingencies could depend dependency differ exposure fluctuation fluctuations hidden may revise revised risk risks uncertain uncertainties,able benefit best better breakthrough confident empower favorable great innovation innovations invent inventor loyal revolutionize revolutionized satisfaction satisfy strength strong win,155.03549194335938,153.4285888671875,163.91307067871094,165.1728057861328,169.55703735351562,172.77081298828125,172.83033752441406,46.0,23.0,23.0,0.0,4.0,176.69
89,aapl,2019-02-06,break collapse cut fined lapse lie lying miss,assume assumed hidden revise revised,able effective satisfy succeed succeeded win,172.77081298828125,172.83033752441406,169.55703735351562,168.780029296875,169.7662353515625,174.2987823486328,175.1754150390625,45.0,22.0,23.0,0.0,3.978,177.35
90,aapl,2019-03-04,break collapse cut fined lapse lie lying miss,depend dependent hidden revise revised,able gain gains satisfy success win,174.2987823486328,175.1754150390625,174.85662841796875,171.8382568359375,181.01292419433602,203.8250732421875,199.9001922607422,45.0,22.0,22.0,1.0,3.9330000000000003,176.62
91,aapl,2019-04-30,break closure collapse cut decline defect defects disaster disasters dispute disputes disrupt disruption disruptions erred error fail failure failures fined ill infringe infringed interrupt interruption interruptions lapse late lie limitation lose loss losses lying miss poses quit sue sued sues taint unauthorized unfavorable,approximate approximately assume assumes contingencies could depend dependency differ exposure fluctuation fluctuations hidden may revise revised risk risks uncertain uncertainties,able benefit best better breakthrough confident empower excited favorable innovation innovations innovative invent inventor revolutionize revolutionized satisfy strength strong strongest win,203.8250732421875,199.9001922607422,209.71240234375,210.93768310546875,199.9499969482422,,,46.0,22.0,21.0,3.0,3.8480000000000003,205.6
