,ticker,date,neg_text,uncert_text,pos_text,an_count,an_buy,an_hold,an_sell,an_rating,delta_0_p,delta_1_p,delta_1_0,delta_3_np,delta_7_np,delta_3_n0,delta_7_n0,an_d_p,an_d_0,period
74,adbe,2017-01-27,absence abuse adverse adversely against breach break cancel canceled cancellation cancelled cease ceased claiming clawback closed closing closure collapse complain complaint complaints concern conflict contrary cut damage damages deceased defer delay delayed delist delisted deter difficult difficulties disciplinary disclose discontinue dismiss dismissal dispose dispute disputes disregard disregarding doubt downward erred fail fails failure fined fines force forego forfeit forfeited forfeiture gratuitous gratuitously harm ill illegal impair impairment impossible inability incident inconsistent infringing interfere invalid invalidity involuntary lapse late laundering layoff lie limitation limitations lose losing loss lying miss mistake mistaken negative penalties plea plead pled poses posing problem problematic purport question questions quit refusal refuse refusing relinquish relinquished resign resignation revoke revoked sever sue sued suspend suspended suspending taint terminate terminated terminates termination terminations unemployment unfunded unpredictable violate violation,ambiguities ambiguous anticipate anticipates approximate approximately assume assumed assumption assumptions clarification could depend dependent differ doubt fluctuation hidden indeterminable may might ordinarily pending possible possibly predict predicted revise revised risk unknown unpredictable,able accomplish achieve achieved achievement achieves achieving assure attain attained attainment beneficial benefit conclusive confident constructive desirable effective enhance exceptional exclusive favorable gain gains good great greater greatest opportunity positive reward satisfaction satisfactory satisfied satisfy satisfying stable strong success surpass surpassed win,32.0,23.0,9.0,0.0,4.4060000000000015,1,1,0,1,0,0,0,0,0,5.0
75,adbe,2017-02-01,break collapse cut ill lapse late lie miss sue sued,depend dependent hidden,able creative delight delighted innovation leadership profitable satisfy succeed succeeds success successful successfully win,31.0,22.0,9.0,0.0,4.387,0,0,0,1,1,1,1,0,0,14.0
76,adbe,2017-02-15,break closure collapse cut defer erred ill lapse lie miss overage quit sue sued terminate terminates,hidden,able benefit charitable effective satisfy win,31.0,22.0,9.0,0.0,4.387,1,1,1,1,1,1,1,0,0,29.0
77,adbe,2017-03-16,break closure collapse conciliation critical cut decline declines defer delay delays deter doubt doubtful erred fail failure ill interrupt interruption interruptions lapse late lie limitation limitations lose loss losses miss plea pleas poses quit restructuring sever sue sued taint termination unpredictable,anticipate anticipated approximate approximately assume assumed assumes believe believes could differ doubt doubtful fluctuate fluctuation fluctuations hidden intangible intangibles may might predict risk risks suggest uncertain uncertainties uncertainty unpredictable,able achieve achieved benefit better effective encouraged gain gains great greater innovation profitability satisfy strong success successful successfully transparency win,30.0,20.0,10.0,0.0,4.3,1,1,1,1,1,1,1,1,1,28.0
78,adbe,2017-04-13,absence adverse adversely against alienation bad break cancel canceled cancellation cease ceases ceasing clawback closing collapse concern contrary cut decline defect defend defer delay delayed deter discontinue discontinued dispose divest divested divestiture divestitures easing encumbrance erred fail fails failure fined force forego forfeit forfeited forfeiture ill inability incomplete inconsistency inconsistent intentional interfere interrupt interruption involuntary lapse lapsed lapsing late lie limitation limitations liquidate liquidated liquidation losing loss losses lying misconduct miss negative negligence omission penalty pled poses preclude purport purported question questions quit restate restated restructuring sever sue sued suing terminate terminated terminates termination terminations unfunded violate violation,ambiguity anticipate anticipated anticipation apparent assume assumed assuming assumption clarification contingent could depend dependent differ hidden intangible intangibles may might possible revise revised unusual vary,able achieve achieved achievement attain attained attainment beneficial benefit conclusive desirable effective exclusive gain gains good great greater greatest improve improvement opportunity positive profitability reward satisfaction satisfied satisfy success win,32.0,25.0,7.0,0.0,4.5310000000000015,0,1,1,1,1,1,1,0,0,68.0
79,adbe,2017-06-20,break closure collapse conciliation cut decline declines defer delay delays deter doubt doubtful erred fail failure ill interrupt interruption interruptions lapse late lie limitation limitations lose loss losses miss plea pleas poses quit restructuring sever sue sued taint termination unpredictable,anticipate anticipated approximate approximately assume assumed assumes believe believes could differ doubt doubtful fluctuate fluctuation fluctuations hidden intangible intangibles may might predict risk risks suggest uncertain uncertainties uncertainty unpredictable,able achieve achieved benefit better confident creative effective encouraged excited gain gains great greater innovation profitability satisfy strong success successful successfully transparency win,33.0,25.0,7.0,1.0,4.4239999999999995,1,1,1,1,1,1,1,1,1,91.0
80,adbe,2017-09-19,break closure collapse conciliation critical cut decline declines defer delay delays deter doubt doubtful erred fail failure ill imperative interrupt interruption interruptions lapse late lie limitation limitations lose loss losses miss plea pleas poses quit restructuring sever sue sued taint termination unpredictable,anticipate anticipated approximate approximately assume assumed assumes believe believes could differ doubt doubtful fluctuate fluctuation fluctuations hidden intangible intangibles may might predict risk risks suggest uncertain uncertainties uncertainty unpredictable,able achieve achieved benefit better effective encouraged gain gains great greater profitability satisfy strong success successful successfully transparency win,34.0,26.0,7.0,1.0,4.441,1,0,0,1,1,1,1,1,1,86.0
81,adbe,2017-12-14,accident adverse against alienation breach break cancel canceled cancellation challenging claims closure collapse concern conciliation contesting contrary convict conviction corrected correction cut decline declines defer delay delayed delays denial denied denies deter detriment detrimental dishonest dishonesty disputing distract distraction disturb disturbing doubt doubtful encumber encumbered erred fail failure falsification felony fined force forcing forego forfeit forfeited harm ill impair impairment improper intentional interrupt interruption interruptions invalid invalidity involuntary irregular lapse late lie limitation limitations liquidation lose loss losses lying misconduct miss overage plea pleas pled poses question questions quit resign resignation restructuring sever sue sued sues taint terminate terminated termination unable unpaid unwilling,alteration ambiguities anticipate anticipated approximate approximately assume assumed assumes assumption believe believes could depend dependent differ doubt doubtful fluctuate fluctuation fluctuations hidden intangible intangibles may might possible predict presume presumed risk risks suggest uncertain uncertainties uncertainty,able achieve achieved achieving assure beneficial benefit best better conclusive confident desirable effective empower enable encouraged favorable gain gains good great greater greatest leading opportunity perfect profitability satisfactory satisfies satisfy strong succeed succeeds success transparency win,35.0,25.0,10.0,0.0,4.4,0,1,1,1,1,1,1,1,1,43.0
82,adbe,2018-01-26,absence abuse adverse adversely against breach break cancel canceled cancellation cancelled cease ceased claiming clawback closed closing closure collapse complain complaint complaints concern conflict contrary cut damage damages deceased defer delay delayed delist delisted deter difficult difficulties disciplinary disclose disclosed discontinue dismiss dismissal dispose dispute disputes disregard disregarding doubt downward erred fail fails failure fined fines force forego forfeit forfeited forfeiture gratuitous gratuitously harm ill illegal impair impairment impossible inability incident inconsistent infringing interfere invalid invalidity lapse late layoff lie limitation limitations lose losing loss lying miss mistake mistaken negative penalties plea plead pled poses posing problem problematic purport question questions quit refusal refuse refusing resign resignation revoke revoked sever sue sued suspend suspended suspending taint terminate terminated terminates termination terminations unfunded unpredictable violate violation,ambiguities ambiguous anticipate anticipates approximate approximately assume assumed assumption assumptions clarification could depend dependent differ doubt fluctuation hidden indeterminable may might ordinarily pending possible possibly predict predicted revise revised risk uncertain unknown unpredictable,able accomplish achieve achieved achievement achieves achieving assure attain attained attainment benefit conclusive confident constructive desirable effective enhance exceptional exclusive favorable gain gains good great greater greatest opportunity positive reward satisfaction satisfactory satisfied satisfy satisfying stable strong success surpass surpassed win,34.0,24.0,10.0,0.0,4.382,1,1,0,1,1,1,1,1,1,48.0
83,adbe,2018-03-15,break closure collapse conciliation cut decline declines defer delay delays deter doubt doubtful erred fail failure fined ill interrupt interruption interruptions lapse late lie limitation limitations lose loss losses lying miss plea pleas poses quit restructuring sever sue sued taint termination,anticipate anticipated approximate approximately assume assumed assumes believe believes could differ doubt doubtful fluctuate fluctuation fluctuations hidden intangible intangibles may might predict revise revised risk risks suggest uncertain uncertainties uncertainty,able achieve achieved achieving benefit better creative effective enabling encouraged gain gains great greater innovation leadership profitability satisfy transparency win,34.0,24.0,10.0,0.0,4.382,1,1,1,0,0,0,0,0,0,21.0
84,adbe,2018-04-05,break closure collapse cut defer erred fined ill lapse lie lying miss overage quit sever sue sued,assume hidden revise revised,able benefit charitable effective excited ideal leadership leading profitability satisfy strong success win,33.0,23.0,10.0,0.0,4.394,0,0,0,1,1,0,0,0,0,8.0
85,adbe,2018-04-13,absence adverse adversely against alienation bad break cancel canceled cancellation cease ceases ceasing clawback closing collapse concern contrary cut decline defect defend defer delay delayed deter discontinue discontinued dispose divest divested divestiture divestitures easing encumbrance erred fail fails failure fined force forego forfeit forfeited forfeiture harm ill inability incomplete inconsistency inconsistent intentional interfere interrupt interruption involuntary lapse lapsed lapsing late lie limitation limitations liquidate liquidated liquidation losing loss losses lying misconduct miss negative negligence omission penalty pled poses preclude purport purported question questions quit restate restated restructuring sever sue sued suing terminate terminated terminates termination terminations unfunded violate violation,ambiguity anticipate anticipated anticipation apparent assume assumed assuming assumption clarification contingent could depend dependent differ hidden intangible intangibles may might possible revise revised unusual vary,able achieve achieved achievement attain attained attainment beneficial benefit conclusive desirable effective empower exclusive gain gains good great greater greatest greatly improve improvement opportunity positive profitability reward satisfaction satisfied satisfy success win,33.0,23.0,10.0,0.0,4.394,0,0,1,1,1,1,1,0,0,38.0
86,adbe,2018-05-21,break closure collapse cut fined force ill lapse late lie lying miss sue sued taint,could differ hidden may revise revised risk risks uncertain uncertainties,able satisfy strong win,31.0,21.0,10.0,0.0,4.355,0,1,1,1,1,1,1,1,1,24.0
87,adbe,2018-06-14,against break closure collapse conciliation cut decline declines defer delay delays deter doubt doubtful erred fail failure fined ill interrupt interruption interruptions lapse late lie limitation limitations lose loss losses lying miss plea pleas poses quit restructuring sever sue sued taint termination,anticipate anticipated approximate approximately assume assumed assumes believe believes could differ doubt doubtful fluctuate fluctuation fluctuations hidden intangible intangibles may might predict predictive revise revised risk risks suggest uncertain uncertainties uncertainty,able achieve achieved achieving benefit better effective enable encouraged gain gains great greater opportunity profitability satisfy strong transparency win,30.0,19.0,11.0,0.0,4.2669999999999995,1,0,0,1,1,1,1,1,1,91.0
88,adbe,2018-09-13,break closure collapse conciliation cut decline declines defer delay delays deter doubt doubtful erred fail failure fined ill interrupt interruption interruptions lapse late lie limitation limitations lose loss losses lying miss plea pleas poses quit restructuring sever sue sued taint termination,anticipate anticipated approximate approximately assume assumed assumes believe believes could differ doubt doubtful fluctuation fluctuations hidden intangible intangibles may might nearly revise revised risk risks suggest uncertain uncertainties uncertainty,able achieve achieved achieving benefit better creative creativity effective encouraged gain gains great greater opportunity profitability satisfy strong transparency win,30.0,20.0,10.0,0.0,4.333,1,1,1,0,1,0,0,0,0,8.0
89,adbe,2018-09-21,absence adverse adversely against allegation allege alleged antitrust arrears assertions bad bankrupt bankruptcy barred boycott boycotts breach breached breaches break breakdown bribe bribery bridge cancel canceled cancellation cancelled caution cautionary cautioned cease challenge challenged claiming claims closed closing closure closures collapse complain complaint concern conciliation conflict conflicting conflicts contested contrary controversies controversy corrupt corruption criminal critical cut damage damages decline declines default defaults defect defects defend defended defer deficiencies deficiency delay delayed destruction deter detract detriment deviate diminish disagree disagreement disagreements disaster disclaim disclose disclosed dismiss dispose disproportion disproportionate dispute disputed disputes disqualified disregard disregarded disrupt disruption dissent divulge doubt doubtful easing embargo embargoes encumbrance erred error exculpate exploit exploitation expose exposed fail fails failure failures fault faults fined force forced forego foregone forfeit forfeiture fraud fraudulent harm hazard hazardous ill illegal impair impaired impairment imperative improper inability inaccuracies inaccuracy inaction incapacity incident incidents inconsistent inconvenient infringe infringed infringement infringes infringing injunction injunctions inquiry insolvency intentional interfere interference interferes intrusion invalid investigation irreparable kickback knowingly lapse late layoff layoffs lie limitation limitations litigate litigation lockout lose loses losing loss losses lying misappropriate misappropriated misappropriating misappropriation misclassification misconduct miss monopolization moratorium negative noncompliance nonconformity nondisclosure omission omissions omit omitted oppose opposed opposition overage overtly penalties penalty picket picketing pled poses posing postpone preclude precluding prosecution protest punitive purport purported purports question quit recall redact redacted refusal refuse refuses reject reparation repudiate repudiated resign resignation resignations resigns restructuring sever solvency stoppage strain straining strains subjected sue sued sues suffer suffered suspect suspected suspend taint terminate terminated terminating termination terminations threat threaten threatened threats unable unauthorized undisclosed unemployment unfair unforeseeable unfunded unlawful unpaid unqualified unreasonably unresolved unrest unsuspected violate violated violates violation violations vulnerability,alteration ambiguities anticipate anticipated apparent appear appears approximate approximately assume assumed assumes assuming assumption assumptions believe believes conditional conditionally contingencies contingent could depend dependent deviate differ doubt doubtful exposure hidden intangible may might nearly nonassessable pending possibility possible predict preliminary reexamination revise revised risk risks suggest suggesting uncertain uncertainties unknown unwritten variation variations,able adequately advances advantage alliance assuring beneficial beneficially benefit best better collaboration conclusive conclusively confident constructive desirable effective efficient empower empowers enable enabled enhance enhancement exclusive exclusively exemplary favorable favored gain gained gaining gains good great greater improve improvement improvements innovate innovation integrity invent invention inventions inventor leadership leading loyal opportunities opportunity perfect progress resolve reward satisfaction satisfactory satisfied satisfies satisfy satisfying solving success successful successfully valuable win,30.0,20.0,10.0,0.0,4.333,0,0,1,0,0,0,0,0,0,18.0
90,adbe,2018-10-09,absence against allege alleged bad breach break burden cease ceased ceases challenge challenged claiming closed closing closure collapse concern conflict contrary criminal cut damage damages defect defective delay delayed denied destroy destroyed deter disclose disclosed disinterested disqualification disqualified disregard disregarded dissolution doubt erred fail failed failing fails failure fined fines force forego fraud harm ill illegal immoral improper incident interfere invalid invalidate invalidated investigation lack lapse late lie limitation limitations lose losing loss lost lying mislead misleading miss misstate misstatement objecting omission omit omits oppose opposed opposition plea pleas pled poses posing postpone postponement preclude prejudice preventing prosecuting prosecution question questions quit recall recalled reparation resign resignation resignations resigned resigning revocation stolen sue sued terminate termination terminations threat threaten threatened unable undeliverable unlawful unwilling violate violating violation,anticipate anticipated appear appears assume believe believed contingencies could depend dependence dependent differ doubt hidden may might pending presumption revise revised risk tending,able advancement advances beneficial beneficially benefit best conducive confident desired effective empower empowered enjoy exclusive gain gains good great greater impress impressed integrity leading opportunity pleasure resolve satisfactory satisfied satisfies satisfy solves success successful superior valuable win,30.0,20.0,10.0,0.0,4.333,0,0,0,1,0,0,0,0,0,10.0
91,adbe,2018-10-19,absence adverse adversely against allege alleged arrears bad bankrupt bankruptcy breach breached break bridge cancel cancellation caution cease ceases claiming claims closed closing closure collapse concern conciliation conflict contested contrary controversy corrected corrupt corruption counterclaim critical cut damage damages danger decline declined default defaults defect defects defer delay delayed delinquent denies deter detract disadvantage disadvantageous disapprove disavow disclaim disclaimed disclose disclosed dishonor dismiss dismissed disproportion disproportionate disproportionately dispute disputes disregard disregarded dissolution doubt easing encumber encumbrance encumbrances endanger endangered erred erring error exculpatory expose fail failed failing fails failure fault faults fined fines force forced forcing forego forfeit forfeiture fraud fraudulent harm hazard hazardous ill illegal illegality impair impaired impairment impracticable inability inaccurate incapable incident incomplete inconsistency incorrect indefeasibly injunction injunctions insolvency insolvent intentional interfere invalid invalidate invalidated invalidity investigate investigation irregular irregularity lack lapse lapsed late laundering lie limitation limitations liquidate liquidated liquidation liquidator litigation lose losing loss losses lying malpractice misconduct mislead misleading miss missed misstate misstatement moratorium negative negligence objected objection obsolete omission omit omits omitted oppose opposed overage overdue penalties penalty plea plead pleading pleadings pled poses posing postpone preclude prejudice protest punitive purport purported purportedly purporting purports quit refusal refuse reject rejected rejection reparation repudiate resign resignation resigns restate restated restatement restatements restructure restructured restructuring revocation revoke revokes sever solvency strain subpoena sue sued sues suffer suffered suspend suspended suspension terminate terminated termination terminations threat threaten threatened unable unemployment unfunded unintended unlawful unpaid unreasonably unreimbursed unsatisfied usurious violate violated violating violation worse,alteration anticipate anticipated appear appearing approximate approximately assume assumed assumes assumption assumptions believe believed believes conditional conditionally contingency contingent could depend dependent differ differs doubt exposure fluctuating fluctuation fluctuations hidden intangible may might nearly pending possibility possible presume presumed revise revised risk risks tending unknown unusual variable variation varied,able abundance achieve achieved adequately advances advantage advantageous assure assuring attain attainment beneficial beneficially benefit benefited best better conclusive conclusively confident desirable desired diligent diligently effective empower empowered enable enhance enhanced exclusive exclusively favorable gain gains good great greater highest honor improve improvement improvements leading opportunity perfect perfected satisfaction satisfactory satisfied satisfies satisfy succeed succeeding success valuable win,31.0,21.0,10.0,0.0,4.355,0,1,1,1,1,1,1,0,0,17.0
92,adbe,2018-11-05,break caution cautionary cautioned closed closing closure collapse cut erred fined forego ill lapse late lie lose losing lying miss poses quit sue sued taint,anticipate anticipated approximate approximately assume assumption assumptions could differ hidden may revise revised risk risks uncertain uncertainties,able benefit empower empowers innovation leadership leading opportunities opportunity satisfy win,31.0,21.0,10.0,0.0,4.355,1,1,1,0,1,0,0,0,0,14.0
93,adbe,2018-11-19,break closure collapse cut defer erred fined ill lapse lie lying miss overage quit sue sued terminate terminates,hidden revise revised,able benefit charitable effective satisfy win,32.0,22.0,10.0,0.0,4.375,0,0,1,1,0,1,0,0,0,24.0
94,adbe,2018-12-13,against break closed closure collapse conciliation cut decline declines defer delay delays deter doubt doubtful erred fail failure fined ill interrupt interruption interruptions lapse late lie limitation limitations lose loss losses lost lying miss plea pleas poses quit restructuring sever sue sued taint termination,anticipate anticipated approximate approximately assume assumed assumes believe believes could differ doubt doubtful fluctuation fluctuations hidden intangible intangibles may might preliminary revise revised risk risks suggest uncertain uncertainties uncertainty,able achieve achieved benefit better effective enable enables encouraged excited gain gains great greater improve improvement opportunity profitability satisfy strength strong transparency win,32.0,22.0,10.0,0.0,4.375,1,0,0,1,1,1,1,0,0,32.0
95,adbe,2019-01-14,absence absences against bad break cancel cancelled clawback closed closing closure closures collapse cut defer deficit deter dispose doubt doubtful erred error expose exposed fail fails fined fines forfeit forfeited forfeiture forfeitures fraud ill impair impairment incomplete infringe insufficient lack lapse lapses late lie limitation limitations liquidation lose losing loss losses lying miss misstate misstatement overage penalties poses pressing purport question questions quit reparation restructuring sever sue sued sues taint termination terminations threat threaten threatened unable unanticipated uncollectible undelivered unnecessary unpaid unpredictable volatility,anticipate anticipated appear appearing approximate approximately assume assumed assumes assuming assumption assumptions believe believed believes contingencies contingent could depend dependent depending depends differ doubt doubtful exposure hidden intangible intangibles likelihood may pending possible predict preliminary probability probable revise revised risk risks uncertain uncertainties unobservable unpredictable vary volatilities volatility,able achieve achieved assure assured benefit best effective enable enables enhance enhancement enhancements gain gains good great greater highest improve improvement improvements leading progress satisfied satisfy strength strengthen success win,33.0,24.0,9.0,0.0,4.455,0,1,1,1,0,0,0,0,0,10.0
96,adbe,2019-01-24,break closing collapse cut defer erred fined ill lapse late lie losing lying miss quit sever sue sued sues terminate,hidden may revise revised,able effective empower innovation leadership prestigious satisfy smooth strong stronger success tremendous valuable win,34.0,24.0,10.0,0.0,4.412,0,0,1,1,0,1,0,0,0,4.0
97,adbe,2019-01-28,absence abuse adverse adversely against breach break cancel canceled cancellation cancelled cease ceased claiming clawback closed closing closure collapse complain complaint complaints concern conflict contrary cut damage damages deceased defer delay delayed delist delisted deter difficult difficulties disciplinary disclose disclosed discontinue dismiss dismissal dispose dispute disputes disregard disregarding doubt downward erred fail fails failure fined fines force forego forfeit forfeited forfeiture gratuitous gratuitously harm ill illegal impair impairment impossible inability incident inconsistent infringing interfere invalid invalidity lapse late layoff lie limitation limitations lose losing loss lying miss mistake mistaken negative penalties plea plead pled poses posing problem problematic purport question questions quit refusal refuse refusing resign resignation resigned revoke revoked sever sue sued suspend suspended suspending taint terminate terminated terminates termination terminations unfunded unpredictable violate violation,ambiguities ambiguous anticipate anticipates approximate approximately assume assumed assumption assumptions clarification could depend dependent differ doubt fluctuation hidden indeterminable may might ordinarily pending possible possibly predict predicted revise revised risk uncertain unknown unpredictable,able accomplish achieve achieved achievement achieves achieving assure attain attained attainment benefit conclusive confident constructive desirable effective enhance exceptional exclusive favorable gain gains good great greater greatest opportunity positive reward satisfaction satisfactory satisfied satisfy satisfying stable strong success surpass surpassed win,34.0,24.0,10.0,0.0,4.412,0,0,0,1,1,1,1,0,0,45.0
98,adbe,2019-03-14,against break closure collapse conciliation cut decline declines defer delay delays deter doubt doubtful erred fail failure fined ill interrupt interruption interruptions lapse late lie limitation limitations lose loss losses lost lying miss plea pleas poses quit restate restated restructuring sever sue sued taint,anticipate anticipated anticipates approximate approximately assume assumed assumes believe believes could differ doubt doubtful fluctuation fluctuations hidden intangible intangibles may might revise revised risk risks suggest uncertain uncertainties uncertainty,able achieve achieved achieving benefit better creative effective enabling encouraged gain gains great greater leadership profitability satisfy strength strong success transparency win,33.0,20.0,13.0,0.0,4.212,1,0,0,1,1,1,1,0,0,29.0
